职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
产品上下链接（日结兼职）,230元/天,太原,无需经验,,南通中水网络信息科技有限公司,互联网/电子商务,民营,500-1000人,培训;提成,运营;无需经验;接受小白;居家办公;时间自由;兼职;日结;自由职业;工作简单;宝妈;线上办公,
中级产品经理,1-1.3万,广州·海珠区,3年及以上,本科,彩讯科技股份有限公司,计算机软件,已上市,1000-5000人,五险一金;带薪年假;假日福利;健康体检,团队建设;ai;微服务框架;发展空间;职业发展;晋升机会;节假日,
产品经理（电力交易）(J15699),2-4万,无锡,3年,本科,朗新科技集团股份有限公司,计算机软件,已上市,1000-5000人,,电力交易;电价预测,
硬件产品经理,2-4万·13薪,深圳·龙华区,4年及以上,本科,阳光电源股份有限公司,新能源,已上市,5000-10000人,年终奖金;定期体检;专业培训;餐饮补贴;员工旅游;通讯补贴;交通补贴;节日福利;弹性工作,新能源;充电桩;IPD,
产品上下链接（日结兼职）,210元/天,渭南,无需经验,,南通中水网络信息科技有限公司,互联网/电子商务,民营,500-1000人,培训;提成,运营;无需经验;接受小白;居家办公;时间自由;兼职;日结;自由职业;工作简单;宝妈;线上办公,
产品开发工程师（包布）,1.5-2万,惠州,3-4年,大专,广东格林精密部件股份有限公司,电子技术/半导体/集成电路,合资,1000-5000人,五险一金;免费班车;带薪年假;绩效奖金,消费类电子,
电控产品工程师(J10177),2-3.5万·13薪,珠海·珠海高新区,5年及以上,本科,珠海英搏尔电气股份有限公司,新能源,已上市,1000-5000人,五险一金,机械;汽车行业;产品开发;结构设计;车辆工程;拜访客户;技术方案;电路;竞品分析;新能源,客户关系维护
硬件产品经理,1.8-3万,南京·江宁区,3年及以上,本科,南京镭云智能科技有限公司,贸易/进出口,民营,50-150人,五险一金;专业培训;绩效奖金;年终奖金;定期体检,自动化;产品开发;pmp;产品;激光切割;功能定义;技术预研,
挂车产品上链接员（日结兼职）,230元/天,银川,无需经验,,南通中水网络信息科技有限公司,互联网/电子商务,民营,500-1000人,培训;提成;五险一金,运营;出单;接受小白;无需经验;居家办公;兼职;时间自由;日结;佣金;线上办公,
产品经理-四川,6千-1万,成都,5年及以上,本科,长虹美菱日电科技有限公司,家具/家电/玩具/礼品,国企,150-500人,五险一金;餐饮补贴;专业培训;绩效奖金;定期体检;交通补贴;周末双休;员工旅游;通讯补贴,,
控制器产品定义高级主管工程师,1.2-2.4万·13薪,武汉,3年及以上,本科,东风汽车集团股份有限公司奕派汽车科技分公司,汽车,国企,未知,绩效奖金;餐饮补贴;通讯补贴;交通补贴;培训,测试文档;功能定义,
产品经理,1.5-2.2万,上海·松江区,3年及以上,大专,上海苏配汽车配件有限公司,汽车零配件,民营,50-150人,,成本核算;市场调研;产品推广;英语口语;汽车配件;产品开发计划;市场定价;竞争对手分析;供应商资源,国际市场销售
挂车产品上链接员（日结兼职）,260元/天,伊犁,无需经验,,南通中水网络信息科技有限公司,互联网/电子商务,民营,500-1000人,培训;提成;五险一金,运营;出单;接受小白;无需经验;居家办公;兼职;时间自由;日结;佣金;线上办公,
市场部产品经理,7千-1.4万,北京·顺义区,2年及以上,硕士,国药集团工业有限公司,制药/生物工程,国企,500-1000人,培训,,
大模型客服产品经理,3-4万,北京,3-4年,,北京三快在线科技有限公司,互联网/电子商务,已上市,10000人以上,,,
产品主管/经理（留置针）,2-2.5万,上海,3年及以上,本科,苏州林华医疗器械股份有限公司,医疗设备/器械,民营,1000-5000人,专业培训,医学;客户沟通;护理;市场分析;临床医学;临床推广;药品;市场信息;人员安排,营销管理
产品经理（肿瘤）,4-6万,北京,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,五险一金;餐饮补贴;培训;绩效奖金,,
产品经理(充电桩) (MJ001168),1.8-3.6万·15薪,合肥,4年及以上,本科,阳光电源股份有限公司,新能源,已上市,5000-10000人,年终奖金;定期体检;餐饮补贴;员工旅游,客户分析;竞品分析;充电桩;ipd;产品立项;需求分析;市场调研;新能源,
电子产品调试工,6-8千,深圳·南山区,3-4年,中技/中专,深圳天立通信息技术有限公司,计算机软件,民营,少于50人,五险一金;包吃;包住宿,调试;电子调试;通讯终端;终端调试;技工;电子产品;生产;电子;工程师;技术员,
（高级）产品专员(J11601),1-1.8万,上海·黄浦区,2年及以上,本科,先健科技（深圳）有限公司,医疗设备/器械,外资（非欧美）,1000-5000人,五险一金;定期体检;餐饮补贴;节日福利;周末双休;交通补贴;通讯补贴;补充医疗保险,医疗器械,
全球产品经理,1-1.8万·14薪,天津·西青区,3年及以上,本科,蒂普拓普（天津）橡胶技术有限公司,石油/化工/矿产/地质,外资（欧美）,500-1000人,五险一金;年终奖金;专业培训;定期体检,项目管理;英语;推广;产品开发;化工;市场分析;材料;产品定位,
产品经理（肿瘤）,4-6万,广州,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,五险一金;餐饮补贴;培训;绩效奖金,,
豆包AI大模型产品经理-火山方舟,3.5-6万,杭州,5-7年,本科,抖音视界有限公司,互联网/电子商务,民营,10000人以上,弹性工作;带薪休假;租房补贴,健身瑜伽;扁平管理;六险一金;团队氛围好;免费三餐;薪资优厚,
产品经理,1.5-2万,深圳·宝安区,5-7年,本科,优普泰（深圳）科技有限公司,服装/纺织/皮革,民营,150-500人,五险一金;节日福利;通讯补贴;带薪年假,服装;全勤奖,
手板师傅（塑料产品）,8千-1万,佛山,5年及以上,初中及以下,佛山美立三维科技有限公司,仪器仪表/工业自动化,民营,50-150人,带薪年假;绩效奖金;定期体检;五险;包吃包住;专业培训;五险一金;弹性工作,手板;手工;提供食宿,
产品经理（肿瘤）,4-6万,成都·武侯区,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,五险一金;餐饮补贴;培训;绩效奖金,,
豆包AI大模型产品经理-火山方舟,3.5-6万,上海,5-7年,本科,抖音视界有限公司,互联网/电子商务,民营,10000人以上,弹性工作;带薪休假;租房补贴,健身瑜伽;扁平管理;六险一金;团队氛围好;免费三餐;薪资优厚,
自动化产品经理,2-4万·13薪,上海·浦东新区,10年及以上,本科,上海凌华智能科技有限公司,计算机硬件,外资（非欧美）,150-500人,培训,项目管理;解决方案;pm;产品定位;自动化;运动控制;机器视觉;数据采集量测,市场推广计划 销售额度
产品经理-上海 三部,1.3-1.6万,上海,3-5年,大专,上海格州微电子技术有限公司,电子技术/半导体/集成电路,民营,50-150人,专业培训;五险一金;带薪年假;节日福利;弹性工作;交通补贴,市场;电子元器件;产品线;芯片;半导体;采购;运营,
市场经理/产品经理（汽车电子）,2-2.5万·14薪,上海,3年及以上,本科,格科微电子（上海）有限公司,电子技术/半导体/集成电路,外资（非欧美）,1000-5000人,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;年终奖金;弹性工作;定期体检,,
药品产品经理（骨科零售）,1.2-1.4万,南京·建邺区,2-3年,本科,江苏康缘药业股份有限公司,制药/生物工程,已上市,1000-5000人,培训;五险一金;免费班车;定期体检,,
高级产品经理（双抗ADC）,4-7万,上海·黄浦区,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,培训,肿瘤;乳腺癌;肺癌,市场推广
产品经理,1.5-2.2万,上海·松江区,3年及以上,大专,上海苏配汽车配件有限公司,汽车零配件,民营,50-150人,,成本核算;市场调研;产品推广;英语口语;汽车配件;产品开发计划;市场定价;竞争对手分析;供应商资源,国际市场销售
产品策划,1.2-2万,深圳·宝安区,3年及以上,本科,深圳市洋沃电子有限公司,家具/家电/玩具/礼品,民营,500-1000人,五险一金;专业培训;员工旅游;带薪年假;周末双休;培训,定期团建,
产品应用工程师（宁德）,1-1.5万,宁德,3年及以上,大专,天津宜科自动化股份有限公司,仪器仪表/工业自动化,外资（非欧美）,500-1000人,培训,传感器产品;工业控制,
产品经理（THT）,1.5-2.5万,成都,5年及以上,本科,广州欧美大地仪器科技有限公司,仪器仪表/工业自动化,外资（非欧美）,150-500人,年终奖金;定期体检;带薪年假,热失控;量热仪;阻燃;电池;ARC;化学化工;新能源;锂电池测试;能源动力;材料,
产品设计助理,8千-1.2万·13薪,上海·浦东新区,1-3年,本科,上海易昂人才服务有限公司,专业服务(咨询、人力资源、财会),民营,5000-10000人,做五休二,vave;ug绘图软件;技术支持,
AI产品销售（广告分公司）-深圳,1.5-3万,深圳·福田区,2年及以上,本科,广东广州日报传媒股份有限公司,影视/媒体/艺术/文化传播,已上市,1000-5000人,五险一金;专业培训;定期体检;带薪年假;餐饮补贴;节日福利,计算机;合同签订,销售 市场营销 金融 客户开发
硬件产品经理,2-4万·13薪,深圳·龙华区,4年及以上,本科,阳光电源股份有限公司,新能源,已上市,5000-10000人,年终奖金;定期体检;专业培训;餐饮补贴;员工旅游;通讯补贴;交通补贴;节日福利;弹性工作,新能源;充电桩;IPD,
硬件产品经理,1.8-3万,南京·江宁区,3年及以上,本科,南京镭云智能科技有限公司,贸易/进出口,民营,50-150人,五险一金;专业培训;绩效奖金;年终奖金;定期体检,自动化;产品开发;pmp;产品;激光切割;功能定义;技术预研,
助理产品结构设计师,1-1.6万,上海,2-3年,大专,上海昆杰实业股份有限公司,贸易/进出口,民营,500-1000人,,,
产品工程师,1-2万,深圳·光明区,3年及以上,本科,深圳市瑞丰光电子股份有限公司,电子技术/半导体/集成电路,已上市,1000-5000人,,,
市场/产品经理（运动相机/工控/医疗）,1.8-2.5万·14薪,深圳·福田区,3年及以上,本科,格科微电子（上海）有限公司,电子技术/半导体/集成电路,外资（非欧美）,1000-5000人,五险一金,测试;成本控制;市场调研;验证方案;prd;可靠性;跟踪项目进度;实验室测试;技术规格书;医疗影像,
产品经理,1.2-2万,上海,1年,本科,创兴国际贸易（上海）有限公司,电子技术/半导体/集成电路,外资（非欧美）,50-150人,周末双休;五险一金;弹性工作;补充公积金;交通补贴,电子;半导体;音频DSP;Radio;汽车市场;ADC;DAC;DSP,
产品经理,2-3.5万·13薪,西安·高新技术产业开发区,3年及以上,本科,西安亚购信息科技有限公司,互联网/电子商务,民营,50-150人,五险一金;带薪年假;出国机会;专业培训;定期体检;零食下午茶;有餐补;员工旅游,管理;backlog;buy;定期团建,
产品结构工程师,8千-1.5万,苏州·相城区,4年及以上,大专,仲恒衡器（苏州）有限公司,仪器仪表/工业自动化,外资（非欧美）,150-500人,餐饮补贴;五险一金;专业培训;绩效奖金;年终奖金,产品结构设计,
项目工程师(工业产品部)-武汉-08416,,武汉·江岸区,5年及以上,本科,TUV南德意志集团,检测，认证,外资（欧美）,1000-5000人,,电气;机械设备;工业自动化;认证,
产品工程师（低压） (MJ000951),1-1.5万·13薪,无锡·新吴区,1年及以上,本科,阿特拉斯·科普柯（无锡）压缩机有限公司,机械/设备/重工,外资（欧美）,500-1000人,五险一金;补充医疗保险;免费班车;员工旅游;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;弹性工作,,
产品工艺/制程工程师,7千-1万,佛山,2-5年,大专,塞纳自动梯（佛山）有限公司,机械/设备/重工,外资（欧美）,150-500人,五险一金;免费班车;员工旅游;绩效奖金;定期体检;交通补贴;年终奖金,免费工作餐,
ai产品经理,1.5-2.5万,郑州·经开区,5年及以上,本科,郑州恒达智控科技股份有限公司,机械/设备/重工,国企,500-1000人,五险一金;餐饮补贴,计算机;需求分析;项目管理;市场调研;客户沟通;方案设计;产品设计;成本管理,产品规划
产品经理/主管,8千-1万,常州·新北区,5年及以上,本科,常州市康蒂娜医疗科技有限公司,医疗设备/器械,合资,50-150人,培训;年终奖金;定期体检;员工旅游,学术推广;市场分析;上市推广;产品推广方案;大客户对接,销售支持 销售开发
产品经理,1.5-2万,深圳·宝安区,5-7年,本科,优普泰（深圳）科技有限公司,服装/纺织/皮革,民营,150-500人,五险一金;节日福利;通讯补贴;带薪年假,服装;全勤奖,
新产品研发助理,1-1.3万,芜湖,2年及以上,硕士,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,5000-10000人,培训,新能源,
产品项目工程师,1.2-1.6万,广州·海珠区,3年及以上,本科,广州市例外服饰有限公司,服装/纺织/皮革,民营,500-1000人,培训;五险一金;专业培训;年终奖金;定期体检,节日礼物,
电气产品销售工程师,9-18万/年,天津·滨海新区,2年,本科,必迪艾（天津）轴承有限公司,贸易/进出口,外资（欧美）,150-500人,五险一金;员工旅游;餐饮补贴;绩效奖金;定期体检,产品;气动;液压;技术支持;服务,销售 销售代表 销售工程师
MCU产品总监,2.5-4万,上海·徐汇区,8年及以上,本科,上海东软载波微电子有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金,计算机;需求分析;推广;团队管理;mcu;市场定位;整体规划;全流程管理;战略制定;技术路线设计,
产品策划主管,1-1.8万·13薪,上海·长宁区,3年及以上,本科,恩客斯（上海）化妆品有限公司,快速消费品(食品、饮料、化妆品),外资（非欧美）,150-500人,培训,,
产品经理（材料）,1.5-2.5万,武汉,5年及以上,本科,广州欧美大地仪器科技有限公司,仪器仪表/工业自动化,外资（非欧美）,150-500人,周末双休;五险一金,量热仪;热失控;阻燃;燃烧;ARC;材料;化学化工;锂电池测试;能源动力;新能源,
控制器产品定义高级主管工程师,1.2-2.4万·13薪,武汉,3年及以上,本科,东风汽车集团股份有限公司奕派汽车科技分公司,汽车,国企,未知,绩效奖金;餐饮补贴;通讯补贴;交通补贴;培训,测试文档;功能定义,
市场推广主管（留置针产品）,1.5-2万,南宁·青秀区,3年及以上,本科,苏州林华医疗器械股份有限公司,医疗设备/器械,民营,1000-5000人,培训,,
发酵产品经理(J10170),1-1.5万,石家庄,5年及以上,本科,天俱时工程科技集团有限公司,石油/化工/矿产/地质,民营,500-1000人,五险一金;带薪年假;带薪病假;年终奖金;包住;定期体检,售前支持;客户交流;发酵工程;方案制定;免费工作餐,
产品经理岗（商旅）(012029),1-2万,深圳·福田区,5-7年,本科,中信银行信用卡中心,银行,国企,500-1000人,五险一金;年终奖金;绩效奖金,数据分析;测试;开发;推广;谈判;竞品分析;关系维护;立项,市场营销 金融行业
产品开发经理,1.2-2万·13薪,广州·花都区,2年及以上,大专,广州弥雅化妆品有限公司,快速消费品(食品、饮料、化妆品),民营,50-150人,社保,ppt;office;市场分析;生产工艺;法律法规;成本预算;产品定位;新品开发;包材;产品管理;工龄奖;全勤奖,
Digitalization总监/AI 产品总监/IT Director IT总监,7-14万·18薪,上海·浦东新区,8年及以上,本科,上海帝博企业管理咨询有限公司,专业服务(咨询、人力资源、财会),外资（欧美）,少于50人,,团队建设;ai;数据采集;人才培养;智能化;成本优化;数字化转型;效率提升;云服务;赋能,
脑机智能穿戴产品品牌运营专员,1-2万,深圳·龙岗区,1年及以上,本科,熵云脑机（杭州）科技有限公司,互联网/电子商务,民营,少于50人,五险一金;带薪年假;股票期权;项目奖金;免费班车;出差补贴;租房补贴;专业培训,,
超净产品销售经理,1-1.5万,成都·金牛区,5年及以上,本科,深圳市兴业卓辉实业有限公司,多元化业务集团公司,民营,500-1000人,五险一金;节日福利;专业培训;绩效奖金;周末双休;包住宿;做五休二,全勤奖,销售
美容护肤产品经理,1.5-3万,,5年及以上,本科,完美（中国）有限公司,快速消费品(食品、饮料、化妆品),合资,1000-5000人,培训;五险一金,项目管理;调研;包装设计;立项;产品定位;新品开发;产品管理;产品策划;配方开发,产品规划
市场销售经理(IT及AI產品)（精通粤语）,7千-1万·13薪,深圳·福田区,2年及以上,中技/中专,深圳市宏图空间科技有限公司,计算机软件,外资（非欧美）,少于50人,五险一金;餐饮补贴;带薪年假,it;ai;售前支持;office软件;粤语;人工智能;讲解;分析问题,销售渠道 销售推广
产品专员（书写项目部） (MJ000229),8千-1.1万·13薪,上海·松江区,1-3年,本科,上海晨光文具股份有限公司,办公用品及设备,已上市,5000-10000人,,数据分析;市场调研;项目管理;产品开发;产品设计;产品管理;新品企划;新品开发方案;爆款产品开发;项目进度管理,
超净产品销售经理,1-1.5万,北京·大兴区,5年及以上,本科,深圳市兴业卓辉实业有限公司,多元化业务集团公司,民营,500-1000人,五险一金;节日福利;专业培训;绩效奖金;周末双休;包住宿;做五休二,全勤奖,销售
半导体技术支持（阀门行业产品经理&销售技术支持）,1.5-2.5万,上海·闵行区,3年及以上,本科,盖米阀门（中国）有限公司,机械/设备/重工,外资（欧美）,150-500人,客户培训;五险一金,清洗工艺;湿法;半导体行业;技术交流;技术文档;新产品开发;机械工程;产品优化;客户技术支持,
电控产品工程师(J10177),2-3.5万·13薪,珠海·珠海高新区,5年及以上,本科,珠海英搏尔电气股份有限公司,新能源,已上市,1000-5000人,五险一金,机械;汽车行业;产品开发;结构设计;车辆工程;拜访客户;技术方案;电路;竞品分析;新能源,客户关系维护
软件产品经理（零售、餐饮经验）,1.3-1.8万,深圳·龙华区,4年及以上,大专,深圳锦弘霖科技有限公司,电子技术/半导体/集成电路,民营,150-500人,年终奖金;下午茶;节日福利;项目奖金,项目管理;需求分析;互联网产品;餐饮saas;产品经理;大小周;全勤奖金,
市场产品经理(玩具）,1-1.5万,东莞·万江区,2年及以上,大专,广东思成智能玩具有限公司,家具/家电/玩具/礼品,民营,1000-5000人,五险一金;绩效奖金;定期体检;餐饮补贴;带薪年假;交通补贴;周末双休,玩具产品,
产品认证专员,7千-1.2万·13薪,东莞·大朗镇,1-3年,本科,深圳禾苗通信科技有限公司,通信/电信/网络设备,已上市,1000-5000人,五险一金;专业培训;定期体检;餐饮补贴,质量管理;英语读写;机械工程;客户审核;认证;产品认证;内部审计,
豆包AI大模型产品经理-火山方舟,3.5-6万,杭州,5-7年,本科,抖音视界有限公司,互联网/电子商务,民营,10000人以上,弹性工作;带薪休假;租房补贴,健身瑜伽;扁平管理;六险一金;团队氛围好;免费三餐;薪资优厚,
电仪工程师（偏重产品设计、产品服务）,1-1.5万,大连,3-5年,本科,大连计仪船舶工程有限公司,仪器仪表/工业自动化,合资,500-1000人,五险;集体宿舍;培训,调试;英语;plc;电气;西门子;eplan;can;电气设备;自动化控制;modbus;提供住宿,
Product Marketing Analyst/电驱产品市场分析,1.5-2.5万,上海·徐汇区,3-5年,本科,法雷奥汽车内部控制（上海）有限公司,汽车,外资（欧美）,150-500人,,英文口语;电驱动研发,
产品开发经理,1.2-2万·13薪,广州·花都区,2年及以上,大专,广州弥雅化妆品有限公司,快速消费品(食品、饮料、化妆品),民营,50-150人,社保,ppt;office;市场分析;生产工艺;法律法规;成本预算;产品定位;新品开发;包材;产品管理;工龄奖;全勤奖,
产品经理-四川,6千-1万,成都,5年及以上,本科,长虹美菱日电科技有限公司,家具/家电/玩具/礼品,国企,150-500人,五险一金;餐饮补贴;专业培训;绩效奖金;定期体检;交通补贴;周末双休;员工旅游;通讯补贴,,
软件产品经理,1.3-2.5万·14薪,南京·江宁区,3年及以上,本科,南京镭云智能科技有限公司,贸易/进出口,民营,50-150人,五险一金;定期体检;餐饮补贴;节日福利;周末双休,erp;业财一体化;产品战略;全勤奖;团队氛围好,
产品工艺/制造工程师,8千-1.3万,石家庄·裕华区,无需经验,大专,北京览鸿科技有限公司,计算机软件,民营,50-150人,五险一金;绩效奖金,cad;机械,
市场经理/产品经理（汽车电子）,2-2.5万·14薪,上海,3年及以上,本科,格科微电子（上海）有限公司,电子技术/半导体/集成电路,外资（非欧美）,1000-5000人,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;年终奖金;弹性工作;定期体检,,
产品经理/主管,1.5-2万,上海·闵行区,6年及以上,本科,上海美创医疗器械有限公司,医疗设备/器械,民营,50-150人,培训;产品培训,学术推广;医学;医疗器械;生物医学工程;产品推广;推广计划;演讲;推广策略,
芯片产品经理,2-4万,上海·徐汇区,5-7年,本科,上海东软载波微电子有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金;补充医疗保险;员工旅游;定期体检,市场规划;竞品分析;产品立项;产品开发;市场调研;mcu,市场推广
产品设计经理,1.2-1.8万,佛山·禅城区,3年及以上,大专,佛山市一二三科技有限公司,建筑/建材/工程,民营,500-1000人,节日福利;五险;双休,卫浴设计;浴室柜设计;卫浴五金设计;法定节假;员工生日;年度体检;提供中餐;节假日,
市场部产品经理,7千-1.4万,北京·顺义区,2年及以上,硕士,国药集团工业有限公司,制药/生物工程,国企,500-1000人,培训,,
LDA产品工艺技术员,7.5-9千,武汉,2年及以上,大专,摩托罗拉（武汉）移动技术通信有限公司,通信/电信/网络设备,已上市,5000-10000人,带薪年假;五险一金;绩效奖金;餐饮补贴;节日福利;专业培训;加班补贴,全勤奖,
产品策划,1.2-2万,深圳·宝安区,3年及以上,本科,深圳市洋沃电子有限公司,家具/家电/玩具/礼品,民营,500-1000人,五险一金;专业培训;员工旅游;带薪年假;周末双休;培训,定期团建,
前期质量工程师AQE（智能马桶产品）,1-1.5万,杭州·钱塘区,5年及以上,大专,深圳麦格米特电气股份有限公司,电子技术/半导体/集成电路,已上市,5000-10000人,质量培训;培训;五险一金,ppap;apqp;质量管理体系;控制计划;质量工具;质量策划;检验规范;客户质量;对策导入,
CP产品工程师,1-1.4万,昆山,3-4年,本科,华天科技（昆山）电子有限公司,电子技术/半导体/集成电路,民营,1000-5000人,年终奖金;五险一金,免费住宿,
PDE（产品）主任/资深/工程师,1.5-3万·15薪,上海·浦东新区,2年及以上,本科,格科半导体（上海）有限公司,电子技术/半导体/集成电路,外资（非欧美）,未知,五险一金;绩效奖金;弹性工作;年终奖金;员工旅游;定期体检;各类补贴,,
互联网业务产品经理 (MJ008812),2.5-3.5万·16薪,上海·黄浦区,7年,本科,太平洋寿险总公司,保险,国企,5000-10000人,五险一金;补充医疗保险;补充公积金;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检,保险,
发酵产品经理(J10170),1-1.5万,石家庄,5年及以上,本科,天俱时工程科技集团有限公司,石油/化工/矿产/地质,民营,500-1000人,五险一金;带薪年假;带薪病假;年终奖金;包住;定期体检,售前支持;客户交流;发酵工程;方案制定;免费工作餐,
产品S&OP计划工程师,1.4-1.8万,惠州·博罗县,3年及以上,本科,深圳爱图仕创新科技股份有限公司,电子技术/半导体/集成电路,民营,1000-5000人,五险一金;年终奖金;定期体检,S&OP;预测模型,销售运营计划
大模型客服产品经理,3-4万,上海,3-4年,,北京三快在线科技有限公司,互联网/电子商务,已上市,10000人以上,,,
（高级）产品专员(J11601),1-1.8万,上海·黄浦区,2年及以上,本科,先健科技（深圳）有限公司,医疗设备/器械,外资（非欧美）,1000-5000人,五险一金;定期体检;餐饮补贴;节日福利;周末双休;交通补贴;通讯补贴;补充医疗保险,医疗器械,
采购工程师/产品经理,1.5-2万,上海,5年及以上,大专,上海赛衡进出口有限公司,贸易/进出口,民营,500-1000人,五险一金;补充医疗保险,打样;英文;供应链管理;钣金;新品开发;供应商资源;外贸流程;塑料件;采购开发;型材,
数据产品经理岗（AI建设方向）(J13528),11-22万/年,成都·高新区,5年及以上,本科,泸州老窖股份有限公司,快速消费品(食品、饮料、化妆品),国企,1000-5000人,五险一金;专业培训;餐饮补贴;交通补贴;年终奖金;定期体检;绩效奖金;企业年金,AI建设,
市场产品经理(玩具）,1-1.5万,东莞·万江区,2年及以上,大专,广东思成智能玩具有限公司,家具/家电/玩具/礼品,民营,1000-5000人,五险一金;绩效奖金;定期体检;餐饮补贴;带薪年假;交通补贴;周末双休,玩具产品,
产品主管/经理（留置针）,2-2.5万,上海,3年及以上,本科,苏州林华医疗器械股份有限公司,医疗设备/器械,民营,1000-5000人,专业培训,医学;客户沟通;护理;市场分析;临床医学;临床推广;药品;市场信息;人员安排,营销管理
亚马逊产品专家(J10268),2.2-3.5万·14薪,上海·闵行区,4年及以上,本科,苏州聚复科技股份有限公司,原材料和加工,民营,500-1000人,五险一金;绩效奖金;年终奖金;弹性工作,voc;技术文案;内容宣传;定价;差异化策略;产品路线图,内容营销
产品经理-直邮 (MJ000076),2-3万,上海·长宁区,5年及以上,本科,橙联（中国）有限公司,互联网/电子商务,合资,150-500人,五险一金;补充医疗保险;定期体检;年终奖金;专业培训;出国机会,tms;wms;科技物流;电商物流;跨境物流,
IOT产品技术负责人(J10303),1.3-1.8万,成都·新都区,5年及以上,本科,瑞美（四川）热水器有限公司,家具/家电/玩具/礼品,外资（欧美）,150-500人,五险一金;补充医疗保险,java;代码编写;技术选型;蓝牙;系统架构;go;通信协议;智能硬件;配网,战略规划
MCU产品总监,2.5-4万,上海·徐汇区,8年及以上,本科,上海东软载波微电子有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金,计算机;需求分析;推广;团队管理;mcu;市场定位;整体规划;全流程管理;战略制定;技术路线设计,
产品/工艺工程师（应届毕业生）,6-8千·13薪,合肥·经开区,无需经验,本科,比克希汽车科技（合肥）有限公司,汽车零配件,合资,1000-5000人,,产品开发;产品设计;生产工艺;工艺优化;工艺方案制定,
产品经理（肿瘤）,4-6万,广州,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,五险一金;餐饮补贴;培训;绩效奖金,,
产品工程师-电气（低压） (MJ000950),1-1.5万·13薪,无锡·新吴区,1年及以上,本科,阿特拉斯·科普柯（无锡）压缩机有限公司,机械/设备/重工,外资（欧美）,500-1000人,五险一金;补充医疗保险;免费班车;员工旅游;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;弹性工作,,
产品工程师（OMS）(J10583),1.2-2万,杭州·上城区,3年及以上,本科,毛戈平化妆品股份有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金;带薪年假;员工旅游;年终奖金;定期体检;有餐补,OMS,
产品开发顾问,12-14万/年,南京·建邺区,2-3年,本科,江苏苏美达纺织有限公司,贸易/进出口,国企,500-1000人,五险一金;定期体检;餐饮补贴;交通补贴;通讯补贴;周末双休;补充医疗保险;带薪年假,,
高级产品经理（双抗ADC）,4-7万,上海·黄浦区,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,培训,肿瘤;乳腺癌;肺癌,市场推广
产品销售工程师,10-20万/年,宜宾,1年及以上,大专,四川宜宾力源电机有限公司,机械/设备/重工,民营,150-500人,员工宿舍;餐饮补贴;周末双休;五险一金;带薪年假;出差补贴;年终奖金;交通补贴;绩效奖金,工作餐,
产品专员,1-1.5万·13薪,东莞,3-4年,大专,苏州林华医疗器械股份有限公司,医疗设备/器械,民营,1000-5000人,产品培训,医学;医疗器械;谈判;经销商管理;护理;临床;市场信息;产品宣传;客户日常维护,
产品经理,15-30万/年,宁波·高新区,3年及以上,大专,宁波森色光电科技有限公司,贸易/进出口,民营,50-150人,节日福利;餐饮补贴;五险一金;生日福利;专业培训;绩效奖金;做五休二,全勤奖,
产品经理（肿瘤）,4-6万,北京,5年及以上,本科,四川百利天恒药业股份有限公司,制药/生物工程,民营,1000-5000人,五险一金;餐饮补贴;培训;绩效奖金,,
产品经理-重庆,6千-1万,重庆,5年及以上,本科,长虹美菱日电科技有限公司,家具/家电/玩具/礼品,国企,150-500人,五险一金;餐饮补贴;专业培训;绩效奖金;定期体检;交通补贴;周末双休;员工旅游;通讯补贴,,
产品计划-奕境,1.5-2.5万,武汉·蔡甸区,3年及以上,本科,东风汽车集团股份有限公司,汽车,国企,10000人以上,,汽车行业;库存管理;产品操盘;进销存监控;市场计划制定,销售 汽车营销 营销支持
产品经理岗,1.5-2万,佛山·顺德区,5年及以上,本科,佛山市医药集团有限公司,制药/生物工程,国企,50-150人,培训;五险一金;定期体检,采购;推广;成本控制;市场调研;产品开发;包装;市场分析;信息系统,销售 销售渠道
产品应用工程师,1.5-2.5万·15薪,上海,1年及以上,本科,格科微电子（上海）有限公司,电子技术/半导体/集成电路,外资（非欧美）,1000-5000人,五险一金;年终奖金;定期体检;绩效奖金;餐饮补贴;免费班车,cis,
