职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
AI数据分析师,6千-1万,东莞·南城区,1年及以上,本科,东莞市沃垦科技有限公司,批发/零售,民营,少于50人,五险一金;包吃,数据分析;excel;sql;电商;ai;电商行业;python;电商运营;数据报表;人工智能;全勤奖,
数据分析师助理,6-8千,苏州·吴中区,无需经验,大专,上海柏巨电子科技有限公司,电子技术/半导体/集成电路,民营,未知,五险一金;绩效奖金,计算机;数据分析;会计学;数学;数据收集;数据挖掘;数据质量;数据处理;统计学;数据分析报告,
数据分析师,1-1.2万·13薪,北京,无需经验,本科,上海目柏机电有限公司,机械/设备/重工,民营,未知,五险一金;绩效奖金;年终奖金,计算机;数学;统计;matlab;建模;人工智能;spss;分析;数据建模;sas,
数据分析,7千-1万·15薪,福州,无需经验,本科,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,5000-10000人,企业年金计划;年终奖,数据分析;业务运营;报表体系;风险模型;风险策略;客群画像;客户行为;流量指标;保险,
数据分析师,1.1-1.5万,武汉,1年及以上,本科,石家庄迈众人力资源服务有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;绩效奖金,计算机;数据分析;excel;sql;数学;数据收集;数据可视化;数据模型;策略制定;业务规划,
数据分析师,5-9千,重庆·渝北区,无需经验,,重庆华尔美网络科技有限公司,计算机软件,民营,未知,带薪培训,电脑;分析报告;系统管理;交易系统;订单操作;盯盘;数据总结;分析市场趋势;交易决策;全职;兼职,
数据分析,1-1.2万·13薪,郑州·中原区,无需经验,大专,西安米禧餐饮管理有限公司,餐饮业,合资,50-150人,五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;通讯补贴,计算机;数据分析;数据模型;统计学,
数据分析（五险一金+双休）,1-2万·13薪,杭州·余杭区,无需经验,本科,河南腾桓人力资源有限公司,专业服务(咨询、人力资源、财会),民营,未知,,计算机;数据分析;excel;sql;经济;数学;数据建模;趋势预测,数据驱动 跨部门协作
数据分析,5-7千,广州·天河区,无需经验,本科,深圳市蔚佳莱科技有限公司,计算机服务(系统、数据服务、维修),民营,50-150人,五险一金;定期体检;专业培训;双休假期,数据;数据分析师;分析数据,
数据分析专员,1.2-1.4万·13薪,昆山,无需经验,大专,江苏金珊瑚科技有限公司,通信/电信/网络设备,民营,50-150人,五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;通讯补贴;交通补贴,数据分析;数据处理;数据分析报告,
大数据分析师0基础/小白,9千-1.4万·13薪,北京·朝阳区,无需经验,本科,材运多多（北京）科技有限公司,外包服务,民营,少于50人,五险一金;员工旅游;出国机会;绩效奖金;专业培训,接受0基础,
数据分析,6-8千·13薪,石家庄,无需经验,大专,北京京铭宏硕科技有限公司西安分公司,计算机软件,民营,未知,五险一金;绩效奖金;年终奖金;定期体检;餐饮补贴,计算机;办公软件;excel;运筹学;标注;应用数学;统计学,
数据分析专员,1.1-1.2万·13薪,常州·天宁区,无需经验,大专,上海炳毫速实业发展有限公司,批发/零售,民营,50-150人,五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检,数据分析;数据分析模型;数据分析方案,数据驱动
数据分析师,7千-1万,苏州·吴中区,无需经验,大专,上海柏巨电子科技有限公司,电子技术/半导体/集成电路,民营,未知,培训;五险一金,excel;大数据;指导,销售 管理销售团队 销售制度 销售对策 销售资源分解 管理销售目标
数据分析师,1-1.5万,芜湖,无需经验,本科,上海狩利信息科技有限公司,计算机软件,民营,未知,五险一金;绩效奖金,数据分析;excel;sql;mysql数据库;数据可视化;计算机科学;数据建模;tableau;sas;应用数学,
数据分析,6-9千·13薪,北京,无需经验,大专,北京京铭宏硕科技有限公司西安分公司,计算机软件,民营,未知,五险一金;绩效奖金;年终奖金;定期体检;餐饮补贴,计算机;办公软件;excel;运筹学;标注;应用数学;统计学,
数据分析,6千-1.2万,成都·成华区,1年及以上,大专,兴业县创科技术咨询服务工作室（微型企业）,专业服务(咨询、人力资源、财会),民营,少于50人,六日双休,数据分析;市场行情;基金公司;公司氛围好,
数据分析师,8千-1万,合肥,无需经验,大专,上海柏巨电子科技有限公司,电子技术/半导体/集成电路,民营,未知,五险一金;绩效奖金;年终奖金;定期体检,excel;大数据;考核,管理销售团队 销售制度 销售对策 管理销售目标
助理数据分析师,6.5-8千,厦门,无需经验,大专,上海各茏科技有限公司,计算机软件,民营,未知,五险一金;绩效奖金;年终奖金;专业培训,计算机;办公软件;数学;报表;分析报告;数据;数据收集整理;统计学,
数据分析师—双休—五险一金,5-7千,重庆·渝中区,无需经验,大专,重庆汇博服务外包有限公司,互联网/电子商务,民营,1000-5000人,五险一金;补充医疗保险,数据分析;大数据;逻辑梳理;数理统计分析;数据处理;统计学;指标统计;python,金融学
数据分析师,1-1.5万,南昌·红谷滩区,无需经验,本科,上海洁仕堡科技有限公司,批发/零售,民营,未知,五险一金;绩效奖金;年终奖金,计算机;数据分析;sql;数学;建模;数据收集;数据挖掘;spss;sas;数理统计,
数据分析师,7千-1万,南昌·红谷滩区,无需经验,大专,上海柏巨电子科技有限公司,电子技术/半导体/集成电路,民营,未知,培训;五险一金,excel;大数据;指导,销售 管理销售团队 销售制度 销售对策 销售资源分解 管理销售目标
助理数据分析师,6.5-8千,泉州,无需经验,大专,上海各茏科技有限公司,计算机软件,民营,未知,五险一金;绩效奖金;年终奖金;专业培训,计算机;办公软件;数学;报表;分析报告;数据;数据收集整理;统计学,
鹅厂本部直招数据分析岗,8千-1.5万,深圳·南山区,1年,本科,深圳市招联人力资源服务有限公司,专业服务(咨询、人力资源、财会),民营,少于50人,带薪年假,数据分析;数据监控;建模;统计学;数据决策;分析框架;用户行为分析;数据分析挖掘;用户分群;全勤奖,
数据分析师,1.1-1.5万,济南,1年及以上,本科,石家庄迈众人力资源服务有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;绩效奖金,计算机;数据分析;excel;sql;数学;数据收集;数据可视化;数据模型;策略制定;业务规划,
大数据分析,8千-1.5万,青岛,1年及以上,大专,上海博极融科技有限公司,计算机软件,民营,少于50人,,数据分析;数学;数据支持;计算机科学;信息技术;分析业务数据;问题解决;数据洞察力;数据处理;统计学,
数据分析专员,1.2-1.3万·13薪,佛山·顺德区,无需经验,大专,广州晋蚝石油化工有限公司,机械/设备/重工,民营,50-150人,五险一金;带薪年假;年终奖金;绩效奖金;定期体检;专业培训,数据分析;数据挖掘;报表制作;数据分析报告;数据处理,
助理数据分析师,6.5-8千,兰州,无需经验,大专,上海各茏科技有限公司,计算机软件,民营,未知,五险一金;绩效奖金;年终奖金;专业培训,计算机;办公软件;数学;报表;分析报告;数据;数据收集整理;统计学,
数据分析师,6千-1万·13薪,石家庄·鹿泉区,无需经验,大专,北京京铭宏硕科技有限公司,计算机软件,民营,150-500人,五险一金;补充医疗保险;通讯补贴;餐饮补贴;交通补贴,计算机;办公软件;excel;运筹学;标注;应用数学;统计学,
数据分析师,1-1.5万,长沙·岳麓区,无需经验,本科,上海洁仕堡科技有限公司,批发/零售,民营,未知,五险一金;绩效奖金;年终奖金,计算机;数据分析;sql;数学;建模;数据收集;数据挖掘;spss;sas;数理统计,
数据分析师,1.1-1.5万,郑州,1年及以上,本科,石家庄迈众人力资源服务有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;绩效奖金,计算机;数据分析;excel;sql;数学;数据收集;数据可视化;数据模型;策略制定;业务规划,
助理数据分析师,6.5-8千,石家庄,无需经验,大专,上海各茏科技有限公司,计算机软件,民营,未知,五险一金;绩效奖金;年终奖金;专业培训,计算机;办公软件;数学;报表;分析报告;数据;数据收集整理;统计学,
数据分析师,1-1.5万,呼和浩特,无需经验,本科,上海狩利信息科技有限公司,计算机软件,民营,未知,五险一金;绩效奖金,数据分析;excel;sql;mysql数据库;数据可视化;计算机科学;数据建模;tableau;sas;应用数学,
数据分析师,9千-1.3万,上海·普陀区,1年及以上,本科,上海浓利贸易有限公司,贸易/进出口,民营,未知,五险一金;绩效奖金;年终奖金,计算机;sql;电商数据分析;数据质量提升;数据库管理;数据处理;数据科学;数据标注,
数据分析助理,5-7千,深圳·龙岗区,无需经验,本科,深圳市蔚佳莱科技有限公司,计算机服务(系统、数据服务、维修),民营,50-150人,双休假期,办公软件;运营;物流;电脑;互联网;电商;数据收集;数据支持;数据运营,金融
数据分析,1.2-1.5万,武汉,1年及以上,本科,黑龙江征腾科技有限公司,外包服务,民营,少于50人,五险一金;补充公积金,计算机;数据分析;sql;数学;互联网;数据收集;数据分析模型;数据处理,金融行业 数据驱动
数据分析岗,8千-1.2万·13薪,杭州·拱墅区,3-5年,本科,浙江英特百善医疗设备有限公司,医疗设备/器械,国企,50-150人,五险一金;年终奖金;定期体检;专业培训;餐饮补贴;带薪年假;通讯补贴,数据分析;医疗器械;数据管控;管理会计,
高级数据分析师-车辆运营 (MJ012926),2-3万·15薪,北京,5年及以上,本科,Tesla特斯拉汽车,汽车,外资（欧美）,10000人以上,,数据分析;报表;车辆资源;车辆分配;订单匹配;车辆运营,
招一名数据分析报表统计后勤岗,3.5-4.5千,武汉·武昌区,2年及以上,大专,中国人民财产保险股份有限公司武汉市分公司国际营业部,保险,国企,50-150人,定期体检;节日福利;五险;周末双休;包吃,,
部门助理（数据分析员）,7-9.5千,上海·宝山区,1-3年,本科,上海精隆建筑工程有限公司,建筑/建材/工程,民营,150-500人,五险一金;年终奖金;定期体检;绩效奖金;专业培训;高温补贴,计算机;sql;数据分析;excel;powerbi;工程公司,
大数据分析助理工程师,6-9千,厦门·集美区,无需经验,本科,深圳市东腾风科技有限公司,电子技术/半导体/集成电路,民营,50-150人,双休,数据分析;教育;编程语言;建模;机器学习;pandas;numpy;技术报告;算法开发;matplotlib;可转正,
数据分析师,1-1.2万·13薪,常州,无需经验,本科,上海目柏机电有限公司,机械/设备/重工,民营,未知,五险一金;绩效奖金;年终奖金,计算机;数学;统计;matlab;建模;人工智能;spss;分析;数据建模;sas,
数据分析师-计算机理工科2425届优先.,1.1-1.4万,深圳,无需经验,本科,上海好课汇学文化传媒有限公司,互联网/电子商务,民营,150-500人,五险一金;年终奖金,数据分析;excel;sql;数据清洗;spss;分析;数据集成;数据敏感度;决策树;机器学习模型,
数据分析师助理,6-8千,深圳,无需经验,大专,上海柏巨电子科技有限公司,电子技术/半导体/集成电路,民营,未知,五险一金;绩效奖金,计算机;数据分析;会计学;数学;数据收集;数据挖掘;数据质量;数据处理;统计学;数据分析报告,
数据分析助理工程师（双休）,5.8-8.5千,深圳·宝安区,无需经验,本科,深圳市笠创新意科技有限公司,计算机软件,民营,50-150人,五险一金;绩效奖金;年终奖金,计算机;数据分析;excel;sql;数学;分析报告;数据收集;数据;决策支持,数据驱动
数据分析师-计算机理工科2425届优先.,1.1-1.4万,深圳,无需经验,本科,上海好课汇学文化传媒有限公司,互联网/电子商务,民营,150-500人,五险一金;年终奖金,数据分析;excel;sql;数据清洗;spss;分析;数据集成;数据敏感度;决策树;机器学习模型,
高级数据分析师,9千-1.1万,台州·黄岩区,3年及以上,本科,公元股份有限公司,多元化业务集团公司,民营,5000-10000人,,计算机;采购;财务;sql;研发;生产;大数据;数据统计;仓库,营销
数据分析师助理,6-8千,南昌·红谷滩区,无需经验,大专,上海柏巨电子科技有限公司,电子技术/半导体/集成电路,民营,未知,五险一金;绩效奖金,计算机;数据分析;会计学;数学;数据收集;数据挖掘;数据质量;数据处理;统计学;数据分析报告,
