职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
财务经理（外派）,10-12万/年,西双版纳·景洪市,5年及以上,本科,云南滇源实业集团有限公司,原材料和加工,民营,150-500人,绩效奖金;专业培训;餐饮补贴,oracle;excel;财务;erp;财务管理;成本控制;office;sap;金蝶;财务软件,
财务部长,1.5-2.5万,合肥·经开区,10年及以上,本科,合肥汇通控股股份有限公司,汽车零配件,民营,1000-5000人,五险一金;定期体检;出差补贴;包住;包吃,免费工作餐,
财务经理/财务负责人,8千-1.5万,兰州·七里河区,5年及以上,本科,广州市瑞民医药科技有限公司,制药/生物工程,民营,50-150人,,,
财务人员,3-6千,石家庄·裕华区,无需经验,本科,北京冠普医疗器械贸易有限公司,医疗设备/器械,民营,少于50人,,办公软件;财务;会计;财务报表;财务软件;报销;税务申报;财务数据;收支;财务合规,
财务经理,1-1.5万,无锡·惠山区,10年及以上,本科,海发新材料科技（江苏）集团有限公司,原材料和加工,民营,少于50人,五险一金;周末双休,财务管理,
汽车4s店财务经理,1-2万,东莞·塘厦镇,5年及以上,大专,东莞市骏威汽车服务控股有限公司,汽车,民营,1000-5000人,五险一金;绩效奖金;年终奖金;节日福利,4s店财务经理;4s店财务总监;汽车财务经理;汽车财务总监;新能源汽财务,
财务总监,1.1-1.5万,武汉·汉阳区,8年及以上,本科,武汉梓瑞景商贸有限公司,医疗设备/器械,民营,50-150人,五险一金;定期体检,管理;财务;会计;财务管理;会计准则;财务体系;财务指标;财务战略;审计制度,投资项目
财务出纳,5-7千,南昌·红谷滩区,3年及以上,大专,中海海洋建工集团有限公司,建筑/建材/工程,国企,500-1000人,,办公软件;excel;会计;财务管理;记账;资金管理;开户;账实相符;票据管理;销户,
财务经理,7千-1.2万,佛山·三水区,3-4年,大专,佛山市誉润卫生用品有限公司,原材料和加工,民营,50-150人,包住宿;节日福利;五险;专业培训;定期体检;包吃,管理;内控建设;财务制度;财税;全勤奖;工龄奖,
ERP财务顾问,6千-1.2万·13薪,苏州·苏州工业园区,无需经验,本科,苏州海峰信息技术有限公司,计算机软件,民营,少于50人,五险一金;绩效奖金;年终奖金;专业培训;弹性工作;定期体检,,
财务兼行政专员,5-8千,广州·白云区,2年及以上,大专,广州诺然生物科技有限公司,快速消费品(食品、饮料、化妆品),民营,50-150人,五险一金;餐饮补贴;交通补贴,办公软件;excel;财务;行政;会计;财务报表;驾照;驾驶;税务申报;工资表,
财务经理,9千-1.2万,泰州·泰兴市,5年及以上,本科,江苏凤之栖商业运营管理有限公司,生活服务,民营,150-500人,,财务;审计;会计;财务管理;成本控制;会计核算;资金管理;财务数据;财经法规;经营决策,
集团高级财务经理,1.5-2.5万,东莞·谢岗镇,5年及以上,本科,东莞市永晟电线科技股份有限公司,原材料和加工,已上市,500-1000人,五险一金;带薪年假;绩效奖金;项目奖金;包吃;包住,定期团建,上市公司
财务总监,1-1.5万,广州·白云区,3-4年,大专,广州寿星大厦有限公司,医疗/护理/卫生,民营,150-500人,五险一金;专业培训;弹性工作;定期体检;员工旅游,,
财税顾问客服+月休6天,6-8千,广州·白云区,无需经验,中技/中专,广州聚恩财税咨询有限公司,会计/审计,民营,50-150人,社保;培训;高提成;丰厚提成,定期团建;无责底薪;全勤奖;上不封顶;00后;节假日;聚餐;底薪;可转正,
财务出纳,4.5-5千·13薪,文山,无需经验,大专,广东鸿邦金属铝业有限公司,采掘业/冶炼,合资,50-150人,五险一金;补充医疗保险,excel;财务;审计;财务管理;财务报表;会计学;会计核算;税务申报;记账;财务制度,
财税咨询顾问,6千-1.2万,佛山·南海区,1年及以上,中技/中专,广东碧信财税集团有限公司,会计/审计,民营,50-150人,年终奖;带薪年假;社保;单双休;节日福利;绩效奖金;购买社保;晋升空间;提成,奖金;公司旅游;公积金;氛围好,
财务总监,8千-1.6万,德阳·中江县,8年及以上,本科,德阳正合食品有限公司,快速消费品(食品、饮料、化妆品),民营,150-500人,社保,免食宿,
财务总监/财务经理,7千-1万,宁波·奉化区,8年及以上,本科,浙江拓华能源科技有限公司,电子技术/半导体/集成电路,民营,50-150人,年终奖金;节日福利;通讯补贴;周末双休;五险,财务;会计;税务筹划;财务预算;可行性分析;报账;全勤奖,
财务管理,7-7.5千,湖州·德清县,1年及以上,大专,杭州成套节流装置有限公司,仪器仪表/工业自动化,民营,少于50人,专业培训;年终奖金;五险;中餐补贴,大小休,
财务出纳,6-8千,上海·松江区,1年及以上,大专,上海华奇耀新材料有限公司,原材料和加工,民营,未知,,提供住宿;工作餐,
驻外财务主管 (MJ000324),1-1.4万·14薪,兰州·城关区,3年及以上,本科,上海晨光文具股份有限公司,办公用品及设备,已上市,5000-10000人,五险一金;年终奖金;专业培训;有餐补;免费班车;出差补贴,职业规划;定期团建,
财务总监,8千-1.2万,西宁·城北区,5年及以上,本科,青海佐恒企业管理咨询有限公司,计算机软件,民营,未知,绩效奖金;年终奖金,数据分析;财务;erp;会计;税务筹划;风险管理;年度预算;cpa;协调;cma,上市公司
财务总监,1.5-2万,泰州·泰兴市,8年及以上,本科,江苏凤之栖商业运营管理有限公司,生活服务,民营,150-500人,五险一金,财务;审计;会计;成本控制;团队管理;法律法规;财务制度;财务报表编制,投资决策 财务战略规划
财务经理,5-8千,武汉·硚口区,5年及以上,大专,湖北瑞冠智能科技有限公司,互联网/电子商务,民营,少于50人,绩效奖金,财务;财务报表;会计核算;核销;财务数据;财务收支;报销审批;财务预算管理;财务意见;计缴税费,
财务经理/总监,1.5-3万,盐城·建湖县,8年及以上,本科,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),合资,5000-10000人,五险;包住宿,,
财务成本主管,1.2-1.8万,宁波·余姚市,5年及以上,本科,浙江千剑精工机械有限公司,汽车,民营,500-1000人,五险一金;交通补贴;绩效奖金,,
财务会计,4-5千,石家庄,5年,本科,石家庄亨瑞建筑安装工程有限责任公司,机械/设备/重工,民营,少于50人,五险一金,,
财务主管（南充，制造业）,8千-1.3万,南充·嘉陵区,3年及以上,大专,深圳市德同兴电子股份有限公司,电子技术/半导体/集成电路,民营,1000-5000人,年终奖金;专业培训,数据分析;excel;财务报表;金蝶;会计核算;税法;会计准则;管理报表;财经;外部审计,
财务总监,1.5-2万,昆明·五华区,8年及以上,本科,昆明帕菲克企业管理有限公司,计算机软件,民营,未知,五险一金;餐饮补贴,财务;财务管理;成本控制;会计学;成本管控;财务核算;税务筹划;资金管理;cpa;财务数据,
财务主办,1-1.5万,成都,3-4年,本科,中国五冶集团有限公司路桥工程分公司,建筑/建材/工程,国企,500-1000人,交通补贴;五险一金;绩效奖金;节日福利;专业培训;通讯补贴;带薪年假;住房补贴,,
财务主管（成本方向）,1-1.5万,东莞·塘厦镇,2年及以上,本科,东莞市德门电子有限公司,通信/电信/网络设备,民营,500-1000人,五险一金;带薪年假;员工旅游;带薪病假;年终奖金;绩效奖金;项目奖金;定期体检;包住;包吃,,
财务,1-2万,宿迁,3年及以上,大专,浙江省长兴天能电源有限公司,新能源,合资,10000人以上,五险一金;年终奖金;专业培训;包住;有餐补;出差补贴,管理;财务;财务管理;sap;公司注册,
财务助理,4-6千·13薪,东莞·长安镇,1年及以上,大专,上海华派电子有限公司,电子技术/半导体/集成电路,民营,50-150人,带薪年假;五险一金;绩效奖金;专业培训;节日福利;交通补贴;员工旅游,无加班;晋升快,
财务经理（制造业经验）,2-3万,上海·闵行区,8-10年,本科,上海瀚昕企业管理咨询有限公司,物业管理/商业中心,民营,50-150人,,财务;审计;会计;财务管理;税务;会计核算;法律法规;税务筹划,
财务总监,1.5-2.5万·15薪,郑州,5年及以上,本科,江药集团有限公司,批发/零售,国企,1000-5000人,业务培训;五险一金;绩效奖金,财务;医药行业;财务管理;资产管理;经营管理;财务核算;cpa;注册会计师;资格证书,
光伏财务分析师,1.8-2.5万·14薪,马鞍山,5年及以上,本科,正奇光能科技有限公司,新能源,民营,500-1000人,五险一金;带薪年假;带薪病假;年终奖金;专业培训;定期体检;出差补贴;免费班车,免费工作餐;定期团建,
财务主管,1.1-2万,上海·黄浦区,3年及以上,本科,北京益贤智创科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,包住宿;五险一金,财务;英语;预算;ppt;经济;kpi;cpa;cma,金融
财务经理,6-8千,德阳,1年及以上,本科,印力商用置业有限公司,房地产,合资,1000-5000人,五险一金,财务;会计;财务软件;税务申报;税务筹划;财务报表编制;中级会计证;财务会计;账套设置;税法规定,
财务助理/成本会计,5-7千·13薪,江门,1-2年,大专,江门市龙桥家居用品科技有限公司,家具/家电/玩具/礼品,民营,150-500人,,,
财务主管/总账主管,8千-1万,上海·松江区,3年及以上,本科,武汉市江汉区南丽科技有限公司,计算机软件,民营,未知,,办公软件;数据分析;财务;审计;预算;会计;财务管理;财务报表;财务软件;税务申报,
财务主管,1-1.3万,佛山·南海区,3年及以上,本科,清远市慷德家居材料科技有限公司,家具/家电/玩具/礼品,民营,150-500人,五险;补充医疗保险;带薪年假;带薪病假;绩效奖金;项目奖金;专业培训;包吃;包住;交通补贴,,
财务主管（制造业）,8千-1.3万,深圳·龙华区,3年及以上,大专,深圳市德同兴电子股份有限公司,电子技术/半导体/集成电路,民营,1000-5000人,专业培训;餐饮补贴;五险,数据分析;excel;财务报表;金蝶;会计核算;税法;会计准则;管理报表;财经;外部审计,
财务主管,1-1.5万,金华·兰溪市,8年及以上,本科,金华俊翔装饰材料有限公司,家居/室内设计/装潢,民营,未知,定期体检,办公软件;数据分析;财务;财务管理;财务软件;税务申报;财务核算;财务预算;报表编制;财务流程,
财务会计（应付方向 13薪）,8千-1.5万·13薪,广州,2年及以上,大专,猎创企聘（四川）科技有限公司,贸易/进出口,民营,未知,五险一金;弹性工作;福利好,办公软件;oracle;excel;财务;erp;会计;sap;日语;财会;英语听说读写;13薪,
财务主管,6-8千,合肥,5年及以上,本科,国药集团安徽省医疗器械有限公司,医疗设备/器械,国企,50-150人,五险一金;员工旅游;定期体检;双休,预算报表;往来核算;预算;法定节假日,
财务副经理,1.6-2.3万,深圳·光明区,5年及以上,本科,安费诺光纤技术（深圳）有限公司,通信/电信/网络设备,外资（欧美）,150-500人,双休,财务;英语;增值税申报;进出口退税;集团报表,
出纳兼财务助理,5-8千,上海·金山区,1年及以上,大专,上海欧诺楼梯有限公司,家居/室内设计/装潢,民营,少于50人,五险一金,,
财务主管,5千-1万,烟台·芝罘区,5年及以上,大专,山东筑尚建筑工程有限公司,建筑/建材/工程,民营,未知,带薪年假;五险一金,,
财务经理,2-3万,常州·新北区,5年及以上,本科,常州银河电器有限公司,电子技术/半导体/集成电路,已上市,1000-5000人,五险一金;绩效奖金,采购;财务;预算;成本管控;经营分析;采购成本;研发设计;生产制造,流程优化 销售回款
财务BP(J11813),1-1.2万·14薪,铜陵·枞阳县,5年及以上,本科,宁波震裕科技股份有限公司,汽车零配件,民营,10000人以上,五险一金;补充医疗保险;免费班车;年终奖金;绩效奖金;弹性工作;定期体检;专业培训;股票期权;员工旅游,,
财务主管/总账主管,1-1.3万,嘉兴,8年及以上,本科,浙江狐猬食品有限公司,快速消费品(食品、饮料、化妆品),民营,50-150人,五险一金;单双休,,
财务会计（2026届本科生）,4.5-6千,宁波,无需经验,本科,宁波星源卓镁技术股份有限公司,汽车零配件,已上市,500-1000人,五险一金;节日福利;包住宿;年终奖金;专业培训,财务;会计;财务管理;税务;成本会计;税务会计;账务会计,
财务文员,4.5-6.5千,深圳·坪山区,1年及以上,大专,深圳市特派科技有限公司,新能源,民营,150-500人,包吃;包住;五险;员工旅游;专业培训;年终奖金;出国机会,对账;归档;记账凭证;会计证;开具各项发票;财务文档,
会计财务专员,6-8千·13薪,成都·武侯区,3年及以上,本科,成都瑞博晟国际贸易有限公司,贸易/进出口,民营,少于50人,五险一金;年终奖金;带薪年假;节日福利,外贸财务;出口退税;会计;会计专员;财务;外贸会计;财务专员;大小周,
财务专员,4-6千·13薪,苏州·虎丘区,3年及以上,本科,安庆卓傲智企业管理咨询有限公司,互联网/电子商务,民营,50-150人,培训,,
财务主管,4-5.5千,西双版纳,3年及以上,本科,云南六大茶山茶业股份有限公司,农/林/牧/渔,民营,150-500人,绩效奖金;定期体检;五险;餐饮补贴,管理;财务;审计;会计;财务管理;成本管理;核算;财务制度,金融 投资
财务BP(J11813),1-1.2万·14薪,铜陵·枞阳县,5年及以上,本科,宁波震裕科技股份有限公司,汽车零配件,民营,10000人以上,五险一金;补充医疗保险;免费班车;年终奖金;绩效奖金;弹性工作;定期体检;专业培训;股票期权;员工旅游,,
财务总监,8千-1.6万,德阳·中江县,8年及以上,本科,德阳正合食品有限公司,快速消费品(食品、饮料、化妆品),民营,150-500人,社保,免食宿,
财务主办,1-1.5万,成都,3-4年,本科,中国五冶集团有限公司路桥工程分公司,建筑/建材/工程,国企,500-1000人,交通补贴;五险一金;绩效奖金;节日福利;专业培训;通讯补贴;带薪年假;住房补贴,,
财务专员,3.5-7千,柳州·鱼峰区,2年及以上,本科,广西景佰秀供应链管理有限公司,物业管理/商业中心,民营,少于50人,年终奖金;弹性工作;员工旅游;交通补贴,,
会计财务专员（市政工程）,7千-1.2万,佛山,4-8年,本科,佛山市金庭建设工程有限公司,建筑/建材/工程,民营,少于50人,,会计;财务管理;财务;资金管理;成本归集;工程施工;纳税申报,
财务经理,1.2-1.5万,马鞍山,10年及以上,大专,安徽金晟达生物电子科技股份有限公司,电子技术/半导体/集成电路,民营,150-500人,绩效管理;五险一金;绩效奖金,团队管理;运营管理;税务;结账;财务核算;税务筹划;人才培养;系统优化,ipo
财务专员,5-6千,深圳,无需经验,,深圳界澜技术有限公司,互联网/电子商务,民营,50-150人,五险一金;补充医疗保险;补充公积金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检,免费住宿;包工作餐,
财务主管/总账主管,9千-1.1万,嘉兴·嘉善县,5年及以上,大专,上海浅月印刷包装有限公司,印刷/包装/造纸,民营,50-150人,,财务报表;纳税申报;制造行业;印刷包装行业;明细帐目;财务总帐,
财务专员,8千-1万·13薪,深圳·龙岗区,无需经验,大专,深圳市燕迪鑫建材有限公司,建筑/建材/工程,合资,50-150人,双休;培训;五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;交通补贴;出差补贴;通讯补贴,定期团建,
财务主管/总账主管,1-1.3万,嘉兴,8年及以上,本科,浙江狐猬食品有限公司,快速消费品(食品、饮料、化妆品),民营,50-150人,五险一金;单双休,,
外贸财务专员,5-8千,广州·番禺区,2年及以上,本科,广州欧盛服饰有限公司,服装/纺织/皮革,民营,少于50人,,,
财务总监,8千-1.2万,西宁·城北区,5年及以上,本科,青海佐恒企业管理咨询有限公司,计算机软件,民营,未知,绩效奖金;年终奖金,数据分析;财务;erp;会计;税务筹划;风险管理;年度预算;cpa;协调;cma,上市公司
财务会计,6-8千,重庆·渝北区,无需经验,大专,重庆布乾嘉运输有限公司,交通/运输/物流,民营,少于50人,五险一金;绩效奖金;餐饮补贴;双休;住房补贴,,
驻外财务主管 (MJ000324),1-1.4万·14薪,兰州·城关区,3年及以上,本科,上海晨光文具股份有限公司,办公用品及设备,已上市,5000-10000人,五险一金;年终奖金;专业培训;有餐补;免费班车;出差补贴,职业规划;定期团建,
财务总监,1.1-1.5万,武汉·汉阳区,8年及以上,本科,武汉梓瑞景商贸有限公司,医疗设备/器械,民营,50-150人,五险一金;定期体检,管理;财务;会计;财务管理;会计准则;财务体系;财务指标;财务战略;审计制度,投资项目
财务总监,1-1.5万,广州·白云区,3-4年,大专,广州寿星大厦有限公司,医疗/护理/卫生,民营,150-500人,五险一金;专业培训;弹性工作;定期体检;员工旅游,,
财务专员,3-5千,长春,2年及以上,大专,吉林省道道宽物流发展有限公司,交通/运输/物流,民营,50-150人,五险,,
财务,1-2万,宿迁,3年及以上,大专,浙江省长兴天能电源有限公司,新能源,合资,10000人以上,五险一金;年终奖金;专业培训;包住;有餐补;出差补贴,管理;财务;财务管理;sap;公司注册,
汽车4s店财务经理,1-2万,东莞·塘厦镇,5年及以上,大专,东莞市骏威汽车服务控股有限公司,汽车,民营,1000-5000人,五险一金;绩效奖金;年终奖金;节日福利,4s店财务经理;4s店财务总监;汽车财务经理;汽车财务总监;新能源汽财务,
财务主管（成本方向）,1-1.5万,东莞·塘厦镇,2年及以上,本科,东莞市德门电子有限公司,通信/电信/网络设备,民营,500-1000人,五险一金;带薪年假;员工旅游;带薪病假;年终奖金;绩效奖金;项目奖金;定期体检;包住;包吃,,
财务专员,6-8千,深圳·宝安区,2年及以上,大专,威狮国际供应链（深圳）有限公司,贸易/进出口,民营,未知,带薪年假;下午茶;五险一金;双休,结算;会计;对账;物流;金蝶;财务软件;用友;核算;供应商对账;入账,
会计财务专员,5-7千,宣城·绩溪县,1-2年,本科,隆鑫共享载具科技（滁州）有限公司,原材料和加工,民营,150-500人,节日福利,办公软件;会计;财务管理;成本控制;财务报表;财务软件;税务申报;财务核算;资金管理;发票管理,
财务专员,4-6千,昆明·官渡区,2年及以上,大专,云南银华企业管理咨询有限责任公司,专业服务(咨询、人力资源、财会),民营,1000-5000人,,财务;核算;核销;工资发放;出库;应收;原材料采购;开具;保管;应付账款;工资按时;工作稳定;含2餐,
财务成本主管,1.2-1.8万,宁波·余姚市,5年及以上,本科,浙江千剑精工机械有限公司,汽车,民营,500-1000人,五险一金;交通补贴;绩效奖金,,
财务专员,8.5千-1万·13薪,杭州·余杭区,无需经验,大专,杭州有钦科技有限公司,互联网/电子商务,民营,50-150人,五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;通讯补贴;交通补贴;出差补贴,定期团建,
财务主管（支援海外工厂）,7千-1万·13薪,厦门·翔安区,3年及以上,本科,厦门延江新材料股份有限公司,原材料和加工,民营,1000-5000人,五险一金;免费班车;年终奖金;绩效奖金;专业培训;员工旅游;出国机会;餐饮补贴;定期体检,,
财务会计,5-6千,张家港,5年及以上,大专,爵格特种箱体（苏州）有限公司,机械/设备/重工,民营,150-500人,五险一金;餐饮补贴;年终奖金,财务;账实相符;账务核对;资金日报表;票据收付;核对往来账务;单据归档;发票催要,
某国企财务岗（地产类）,5-5千,许昌·魏都区,3年及以上,本科,河南鹏劳人力资源管理有限公司,专业服务(咨询、人力资源、财会),民营,150-500人,五险一金,,
财务专员,4-6千,昆明·五华区,2年及以上,大专,云南银华企业管理咨询有限责任公司,专业服务(咨询、人力资源、财会),民营,1000-5000人,年终奖金;绩效奖金;专业培训;带薪年假;节日福利,工作稳定;工资按时;包2餐,
财务主管,1-1.5万,金华·兰溪市,8年及以上,本科,金华俊翔装饰材料有限公司,家居/室内设计/装潢,民营,未知,定期体检,办公软件;数据分析;财务;财务管理;财务软件;税务申报;财务核算;财务预算;报表编制;财务流程,
财务会计专员,5-7千,苏州,1年,大专,在水一方（宁波）信息咨询有限公司,中介服务,民营,未知,节日福利,办公软件;财务;会计;财务报表;财务软件;税务申报;发票管理;财务数据分析;财务结算;财务支持,
会计财务专员,4-5.5千,温州·乐清市,3年及以上,大专,华沪电子（浙江）有限公司,互联网/电子商务,民营,未知,住房补贴,单休,
研发财务管理工程师（成本会计）,9千-1.5万·14薪,惠州·仲恺区,2年及以上,本科,惠州亿纬锂能股份有限公司,新能源,已上市,10000人以上,五险一金;年终奖金;绩效奖金;定期体检;带薪年假;节日福利;免费班车;交通补贴;周末双休;五险,,
财务主管,1.1-2万,上海·黄浦区,3年及以上,本科,北京益贤智创科技有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,包住宿;五险一金,财务;英语;预算;ppt;经济;kpi;cpa;cma,金融
仓库审计主管（偏财务）,6-7千,大理,2年及以上,大专,深圳成武金石农业开发有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,,财务;erp;仓库管理;wms;数据管理;账实核对;u9系统;数据处理;成本会计;成本主管;大小周;提供食宿,
财务部长,1.5-2.5万,合肥·经开区,10年及以上,本科,合肥汇通控股股份有限公司,汽车零配件,民营,1000-5000人,五险一金;定期体检;出差补贴;包住;包吃,免费工作餐,
财务会计,8-9千,重庆,1年及以上,本科,重庆享趣诚医疗器械有限公司,医疗设备/器械,民营,未知,五险一金;年终奖金,,
财务经理,6-8千,德阳,1年及以上,本科,印力商用置业有限公司,房地产,合资,1000-5000人,五险一金,财务;会计;财务软件;税务申报;税务筹划;财务报表编制;中级会计证;财务会计;账套设置;税法规定,
财务会计专员,5-7千,苏州,1年,大专,在水一方（宁波）信息咨询有限公司,中介服务,民营,未知,节日福利,办公软件;财务;会计;财务报表;财务软件;税务申报;发票管理;财务数据分析;财务结算;财务支持,
财务总监,1.1-1.5万,武汉·汉阳区,8年及以上,本科,武汉梓瑞景商贸有限公司,医疗设备/器械,民营,50-150人,五险一金;定期体检,管理;财务;会计;财务管理;会计准则;财务体系;财务指标;财务战略;审计制度,投资项目
财务成本分析经理,1.5-2万·13薪,宜春·奉新县,5年及以上,本科,江西九岭锂业股份有限公司,新能源,民营,1000-5000人,五险一金;绩效奖金,英语;成本控制;统计;成本分析;cpa;财经;预算控制;成本会计核算;会计职称;费用月报,
财务经理,1-1.5万,无锡·惠山区,10年及以上,本科,海发新材料科技（江苏）集团有限公司,原材料和加工,民营,少于50人,五险一金;周末双休,财务管理,
财务会计专员,5-7千,无锡,1年,大专,在水一方（宁波）信息咨询有限公司,中介服务,民营,未知,员工旅游,办公软件;财务;会计;财务报表;财务软件;税务申报;发票管理;财务数据分析;财务结算;财务支持,
财务会计,4-5千,昆明·官渡区,1年及以上,大专,云南中庆穗利科技有限公司,计算机软件,民营,未知,五险;周末双休;购买五险,节假日,
财务专员,4-6千,昆明·五华区,2年及以上,大专,云南银华企业管理咨询有限责任公司,专业服务(咨询、人力资源、财会),民营,1000-5000人,年终奖金;绩效奖金;专业培训;带薪年假;节日福利,工作稳定;工资按时;包2餐,
财务副经理,1.6-2.3万,深圳·光明区,5年及以上,本科,安费诺光纤技术（深圳）有限公司,通信/电信/网络设备,外资（欧美）,150-500人,双休,财务;英语;增值税申报;进出口退税;集团报表,
财务专员-D2429W,5-6千·13薪,深圳·龙华区,1-5年,本科,富士康科技集团,电子技术/半导体/集成电路,外资（非欧美）,10000人以上,五险一金;年终奖金;专业培训;绩效奖金;定期体检,财务;财务软件;办公软件;财务分析,金融
财务经理/财务负责人,8千-1.5万,兰州·七里河区,5年及以上,本科,广州市瑞民医药科技有限公司,制药/生物工程,民营,50-150人,,,
财务专员,3.5-7千,柳州·鱼峰区,2年及以上,本科,广西景佰秀供应链管理有限公司,物业管理/商业中心,民营,少于50人,年终奖金;弹性工作;员工旅游;交通补贴,,
会计财务专员（市政工程）,7千-1.2万,佛山,4-8年,本科,佛山市金庭建设工程有限公司,建筑/建材/工程,民营,少于50人,,会计;财务管理;财务;资金管理;成本归集;工程施工;纳税申报,
财务会计,3-5千,汕头·潮南区,1年及以上,,广东雄风知识产权有限公司汕头分公司,专业服务(咨询、人力资源、财会),事业单位,少于50人,节日福利,税务;税费申报;纳税申报系统;做六休一,
财务总监,1-1.5万,广州·白云区,3-4年,大专,广州寿星大厦有限公司,医疗/护理/卫生,民营,150-500人,五险一金;专业培训;弹性工作;定期体检;员工旅游,,
财务总监,8千-1.6万,德阳·中江县,8年及以上,本科,德阳正合食品有限公司,快速消费品(食品、饮料、化妆品),民营,150-500人,社保,免食宿,
财务主管（核心岗｜经理储备）,1.2-2万,深圳·福田区,3-5年,本科,若水云通供应链（深圳）有限公司,批发/零售,民营,少于50人,补充医疗保险;员工旅游;五险一金,数据分析;财务数据;数据模型;美妆行业;英语六级,流程优化
集团高级财务经理,1.5-2.5万,东莞·谢岗镇,5年及以上,本科,东莞市永晟电线科技股份有限公司,原材料和加工,已上市,500-1000人,五险一金;带薪年假;绩效奖金;项目奖金;包吃;包住,定期团建,上市公司
仓库审计主管（偏财务）,6-7千,大理,2年及以上,大专,深圳成武金石农业开发有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,,财务;erp;仓库管理;wms;数据管理;账实核对;u9系统;数据处理;成本会计;成本主管;大小周;提供食宿,
财务总监/财务经理,7千-1万,宁波·奉化区,8年及以上,本科,浙江拓华能源科技有限公司,电子技术/半导体/集成电路,民营,50-150人,年终奖金;节日福利;通讯补贴;周末双休;五险,财务;会计;税务筹划;财务预算;可行性分析;报账;全勤奖,
集团高级财务经理,1.5-2.5万,东莞·谢岗镇,5年及以上,本科,东莞市永晟电线科技股份有限公司,原材料和加工,已上市,500-1000人,五险一金;带薪年假;绩效奖金;项目奖金;包吃;包住,定期团建,上市公司
财务出纳,4-5千,滁州·定远县,1年,大专,安徽瑞褀新材料有限公司,机械/设备/重工,民营,未知,五险,房补;单休;包三餐,
财务会计,8千-1万·13薪,上海·静安区,2年及以上,大专,洛瑞斯（上海）贸易有限公司,批发/零售,外资（欧美）,50-150人,五险一金;年终奖金;餐饮补贴;定期体检;节日福利;带薪年假;周末双休;弹性工作;补充医疗保险;弹性工作时间,,
财务出纳,5-6.5千,南京,无需经验,,合肥百南信息咨询有限公司,互联网/电子商务,民营,未知,做五休二;绩效奖金;带薪年假;双休;餐饮补贴;通讯补贴;交通补贴;周末双休;系统培训;节假日福利,,
财务分析实施顾问,6千-1万,广州·海珠区,2年,本科,广州必云信息科技有限责任公司,计算机软件,民营,50-150人,五险一金;交通补贴;绩效奖金;定期体检;年终奖金;员工旅游,会计;审计;ACCA;CPA,
财务主管/总账主管,1.2-1.5万·13薪,东莞·南城区,2年及以上,本科,东莞恺耿餐饮管理有限公司,餐饮业,民营,50-150人,绩效奖金;年终奖金,办公软件;数据分析;财务;审计;会计;成本控制;财务报表;财务软件;财务核算;执行监控,
财务经理/总监,1.5-3万,盐城·建湖县,8年及以上,本科,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),合资,5000-10000人,五险;包住宿,,
财务经理（制造业经验）,2-3万,上海·闵行区,8-10年,本科,上海瀚昕企业管理咨询有限公司,物业管理/商业中心,民营,50-150人,,财务;审计;会计;财务管理;税务;会计核算;法律法规;税务筹划,
财务主管（会英文）,1-1.5万,上海·松江区,5年及以上,本科,上海边光实业有限公司,多元化业务集团公司,民营,150-500人,五险一金;带薪年假;年终奖金,财务;英语;审计;财务报表;财务数据;财务审计;财务流程;问题解决;财务分析,
财务经理(169408) 日语英语必须,8千-1.4万,嘉兴·平湖市,5年及以上,本科,上海艾杰飞人才管理咨询有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,50-150人,五险一金;交通补贴;带薪休假,数据分析;excel;erp;英语;预算;ppt;日语;会计核算;商务;经营管理,
财务出纳,4-5千,成都·新都区,3年及以上,大专,成都萌客餐饮管理有限公司广汉分公司,餐饮业,民营,少于50人,五险,数据分析;档案管理;纳税申报;记账凭证;结账;贷款;开户;发票管理;免费午餐,
财务助理,8千-1.2万,上海·闵行区,5年及以上,本科,中红（上海）实业有限公司,医疗设备/器械,民营,少于50人,社保;五险一金,办公软件;财务;预算;成本核算;归档;财务软件;记账凭证;会计报表;记账;税法;公积金,
财务助理,5-6千,台州·椒江区,1年及以上,本科,台州欧克来标识技术有限公司,批发/零售,民营,少于50人,,财务;会计,
财务成本分析经理,1.5-2万·13薪,宜春·奉新县,5年及以上,本科,江西九岭锂业股份有限公司,新能源,民营,1000-5000人,五险一金;绩效奖金,英语;成本控制;统计;成本分析;cpa;财经;预算控制;成本会计核算;会计职称;费用月报,
财务主管（核心岗｜经理储备）,1.2-2万,深圳·福田区,3-5年,本科,若水云通供应链（深圳）有限公司,批发/零售,民营,少于50人,补充医疗保险;员工旅游;五险一金,数据分析;财务数据;数据模型;美妆行业;英语六级,流程优化
